coupon,SmsCouponHistoryDetail.java,mall\\mall-portal\\src\\main\\java\\com\\macro\\mall\\portal\\domain\\SmsCouponHistoryDetail.java,"<association property=""coupon"" resultMap=""com.macro.mall.mapper.SmsCouponMapper.BaseResultMap"" columnPrefix=""c_"">",6,SmsCouponHistoryDao.xml,mall\mall-portal\src\main\resources\dao\SmsCouponHistoryDao.xml
fansCount,UmsMemberStatisticsInfo.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberStatisticsInfo.java,"<result column=""fans_count"" jdbcType=""INTEGER"" property=""fansCount"" />",14,UmsMemberStatisticsInfoMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberStatisticsInfoMapper.xml
receiveCount,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,"<if test=""record.receiveCount != null"">",296,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
receiveCount,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,receive_count = #{receiveCount*jdbcType=INTEGER}*,380,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
receiveCount,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,#{receiveCount*jdbcType=INTEGER}*,232,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
receiveCount,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,"<if test=""receiveCount != null"">",178,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
receiveCount,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,"<if test=""receiveCount != null"">",379,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
receiveCount,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,receive_count = #{receiveCount*jdbcType=INTEGER}*,409,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
receiveCount,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,"<if test=""receiveCount != null"">",231,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
receiveCount,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,receive_count = #{record.receiveCount*jdbcType=INTEGER}*,297,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
receiveCount,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,"<result column=""receive_count"" jdbcType=""INTEGER"" property=""receiveCount"" />",19,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
receiveCount,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,receive_count = #{record.receiveCount*jdbcType=INTEGER}*,329,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
receiveCount,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,#{useCount*jdbcType=INTEGER}* #{receiveCount*jdbcType=INTEGER}* #{enableTime*jdbcType=TIMESTAMP}*,130,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
modifyDate,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,"<if test=""modifyDate != null"">",173,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
modifyDate,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,"<if test=""modifyDate != null"">",374,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
modifyDate,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,#{memberNickname*jdbcType=VARCHAR}* #{createDate*jdbcType=TIMESTAMP}* #{modifyDate*jdbcType=TIMESTAMP}*,130,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
modifyDate,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,modify_date = #{modifyDate*jdbcType=TIMESTAMP}*,375,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
modifyDate,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,"<result column=""modify_date"" jdbcType=""TIMESTAMP"" property=""modifyDate"" />",17,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
modifyDate,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,#{modifyDate*jdbcType=TIMESTAMP}*,227,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
modifyDate,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,"<if test=""record.modifyDate != null"">",291,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
modifyDate,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,modify_date = #{record.modifyDate*jdbcType=TIMESTAMP}*,328,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
modifyDate,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,"<if test=""modifyDate != null"">",226,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
modifyDate,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,modify_date = #{modifyDate*jdbcType=TIMESTAMP}*,408,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
modifyDate,OmsCartItem.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsCartItem.java,modify_date = #{record.modifyDate*jdbcType=TIMESTAMP}*,292,OmsCartItemMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsCartItemMapper.xml
billReceiverPhone,OmsOrder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrder.java,"<if test=""billReceiverPhone != null"">",263,OmsOrderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderMapper.xml
billReceiverPhone,OmsOrder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrder.java,"<if test=""record.billReceiverPhone != null"">",537,OmsOrderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderMapper.xml
billReceiverPhone,OmsOrder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrder.java,"<if test=""billReceiverPhone != null"">",724,OmsOrderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderMapper.xml
billReceiverPhone,OmsOrder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrder.java,#{billReceiverPhone*jdbcType=VARCHAR}*,395,OmsOrderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderMapper.xml
billReceiverPhone,OmsOrder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrder.java,"<if test=""billReceiverPhone != null"">",394,OmsOrderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderMapper.xml
billReceiverPhone,OmsOrder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrder.java,bill_receiver_phone = #{record.billReceiverPhone*jdbcType=VARCHAR}*,538,OmsOrderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderMapper.xml
billReceiverPhone,OmsOrder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrder.java,bill_receiver_phone = #{billReceiverPhone*jdbcType=VARCHAR}*,725,OmsOrderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderMapper.xml
billReceiverPhone,OmsOrder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrder.java,bill_receiver_phone = #{billReceiverPhone*jdbcType=VARCHAR}*,808,OmsOrderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderMapper.xml
billReceiverPhone,OmsOrder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrder.java,bill_receiver_phone = #{record.billReceiverPhone*jdbcType=VARCHAR}*,624,OmsOrderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderMapper.xml
billReceiverPhone,OmsOrder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrder.java,"<result column=""bill_receiver_phone"" jdbcType=""VARCHAR"" property=""billReceiverPhone"" />",31,OmsOrderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderMapper.xml
billReceiverPhone,OmsOrder.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrder.java,#{billContent*jdbcType=VARCHAR}* #{billReceiverPhone*jdbcType=VARCHAR}* #{billReceiverEmail*jdbcType=VARCHAR}*,174,OmsOrderMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderMapper.xml
confirmOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,"<if test=""record.confirmOvertime != null"">",173,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
confirmOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,confirm_overtime = #{confirmOvertime*jdbcType=INTEGER}*,209,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
confirmOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,"<if test=""confirmOvertime != null"">",127,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
confirmOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,"<if test=""confirmOvertime != null"">",208,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
confirmOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,confirm_overtime = #{record.confirmOvertime*jdbcType=INTEGER}*,174,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
confirmOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,#{confirmOvertime*jdbcType=INTEGER}* #{finishOvertime*jdbcType=INTEGER}* #{commentOvertime*jdbcType=INTEGER},112,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
confirmOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,confirm_overtime = #{confirmOvertime*jdbcType=INTEGER}*,224,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
confirmOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,"<if test=""confirmOvertime != null"">",144,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
confirmOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,"<result column=""confirm_overtime"" jdbcType=""INTEGER"" property=""confirmOvertime"" />",8,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
confirmOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,#{confirmOvertime*jdbcType=INTEGER}*,145,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
confirmOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,confirm_overtime = #{record.confirmOvertime*jdbcType=INTEGER}*,192,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
freeFreightPoint,UmsMemberLevel.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberLevel.java,#{freeFreightPoint*jdbcType=DECIMAL}*,181,UmsMemberLevelMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberLevelMapper.xml
freeFreightPoint,UmsMemberLevel.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberLevel.java,free_freight_point = #{freeFreightPoint*jdbcType=DECIMAL}*,294,UmsMemberLevelMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberLevelMapper.xml
freeFreightPoint,UmsMemberLevel.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberLevel.java,"<if test=""freeFreightPoint != null"">",293,UmsMemberLevelMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberLevelMapper.xml
freeFreightPoint,UmsMemberLevel.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberLevel.java,"<result column=""free_freight_point"" jdbcType=""DECIMAL"" property=""freeFreightPoint"" />",9,UmsMemberLevelMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberLevelMapper.xml
freeFreightPoint,UmsMemberLevel.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberLevel.java,free_freight_point = #{record.freeFreightPoint*jdbcType=DECIMAL}*,231,UmsMemberLevelMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberLevelMapper.xml
freeFreightPoint,UmsMemberLevel.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberLevel.java,"<if test=""freeFreightPoint != null"">",142,UmsMemberLevelMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberLevelMapper.xml
freeFreightPoint,UmsMemberLevel.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberLevel.java,"<if test=""record.freeFreightPoint != null"">",230,UmsMemberLevelMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberLevelMapper.xml
freeFreightPoint,UmsMemberLevel.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberLevel.java,#{freeFreightPoint*jdbcType=DECIMAL}* #{commentGrowthPoint*jdbcType=INTEGER}* #{priviledgeFreeFreight*jdbcType=INTEGER}*,122,UmsMemberLevelMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberLevelMapper.xml
freeFreightPoint,UmsMemberLevel.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberLevel.java,"<if test=""freeFreightPoint != null"">",180,UmsMemberLevelMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberLevelMapper.xml
freeFreightPoint,UmsMemberLevel.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberLevel.java,free_freight_point = #{record.freeFreightPoint*jdbcType=DECIMAL}*,268,UmsMemberLevelMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberLevelMapper.xml
freeFreightPoint,UmsMemberLevel.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberLevel.java,free_freight_point = #{freeFreightPoint*jdbcType=DECIMAL}*,328,UmsMemberLevelMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberLevelMapper.xml
postCode,UmsMemberReceiveAddress.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberReceiveAddress.java,post_code = #{record.postCode*jdbcType=VARCHAR}*,236,UmsMemberReceiveAddressMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberReceiveAddressMapper.xml
postCode,UmsMemberReceiveAddress.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberReceiveAddress.java,"<if test=""postCode != null"">",168,UmsMemberReceiveAddressMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberReceiveAddressMapper.xml
postCode,UmsMemberReceiveAddress.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberReceiveAddress.java,post_code = #{record.postCode*jdbcType=VARCHAR}*,210,UmsMemberReceiveAddressMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberReceiveAddressMapper.xml
postCode,UmsMemberReceiveAddress.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberReceiveAddress.java,"<result column=""post_code"" jdbcType=""VARCHAR"" property=""postCode"" />",10,UmsMemberReceiveAddressMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberReceiveAddressMapper.xml
postCode,UmsMemberReceiveAddress.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberReceiveAddress.java,"<if test=""postCode != null"">",260,UmsMemberReceiveAddressMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberReceiveAddressMapper.xml
postCode,UmsMemberReceiveAddress.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberReceiveAddress.java,"<if test=""record.postCode != null"">",209,UmsMemberReceiveAddressMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberReceiveAddressMapper.xml
postCode,UmsMemberReceiveAddress.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberReceiveAddress.java,"<if test=""postCode != null"">",139,UmsMemberReceiveAddressMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberReceiveAddressMapper.xml
postCode,UmsMemberReceiveAddress.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberReceiveAddress.java,post_code = #{postCode*jdbcType=VARCHAR}*,261,UmsMemberReceiveAddressMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberReceiveAddressMapper.xml
postCode,UmsMemberReceiveAddress.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberReceiveAddress.java,post_code = #{postCode*jdbcType=VARCHAR}*,284,UmsMemberReceiveAddressMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberReceiveAddressMapper.xml
postCode,UmsMemberReceiveAddress.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberReceiveAddress.java,#{postCode*jdbcType=VARCHAR}*,169,UmsMemberReceiveAddressMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberReceiveAddressMapper.xml
postCode,UmsMemberReceiveAddress.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberReceiveAddress.java,#{defaultStatus*jdbcType=INTEGER}* #{postCode*jdbcType=VARCHAR}* #{province*jdbcType=VARCHAR}*,117,UmsMemberReceiveAddressMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberReceiveAddressMapper.xml
minPoint,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,min_point = #{minPoint*jdbcType=DECIMAL}*,359,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
minPoint,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,#{minPoint*jdbcType=DECIMAL}*,211,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
minPoint,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,"<if test=""minPoint != null"">",358,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
minPoint,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,"<if test=""minPoint != null"">",157,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
minPoint,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,"<if test=""minPoint != null"">",210,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
minPoint,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,min_point = #{record.minPoint*jdbcType=DECIMAL}*,276,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
minPoint,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,"<result column=""min_point"" jdbcType=""DECIMAL"" property=""minPoint"" />",12,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
minPoint,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,"<if test=""record.minPoint != null"">",275,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
minPoint,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,min_point = #{minPoint*jdbcType=DECIMAL}*,402,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
minPoint,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,#{minPoint*jdbcType=DECIMAL}* #{startTime*jdbcType=TIMESTAMP}* #{endTime*jdbcType=TIMESTAMP}*,128,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
minPoint,SmsCoupon.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsCoupon.java,min_point = #{record.minPoint*jdbcType=DECIMAL}*,322,SmsCouponMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsCouponMapper.xml
